id,V1,V2,V3,V4,V5,class
913,0.679066,0.196384,-0.316678,-0.682174,-0.29027600000000003,0
2011,-0.617926,-0.432372,1.261635,1.282522,-0.924923,0
886,0.093409,0.7579319999999999,-1.270042,-0.03992,1.930247,0
3045,-0.72042,-0.81502,0.25455900000000004,1.957674,-1.188037,0
1846,-0.538794,-0.530392,0.803211,1.448065,-1.884956,1
2078,1.3622610000000002,0.8417459999999999,-0.153867,-0.726161,-0.313183,0
551,-0.773733,-0.540061,0.8103319999999999,1.503066,-0.13658299999999998,0
1573,-0.185901,0.237392,1.0587030000000002,0.335729,-0.6029329999999999,0
874,-1.172776,0.395454,1.451774,0.398922,-0.714175,0
2995,-0.668954,0.491358,0.806561,0.136982,-0.13658299999999998,0
2739,-0.536181,-0.180759,1.755881,-1.326965,1.508989,1
2357,0.289212,1.116427,-1.189211,-0.67935,0.047808,0
3191,-0.297919,0.8318760000000001,1.677647,-1.23989,-0.657471,0
3161,-0.564277,-0.29215,2.340841,-1.558106,-0.13658299999999998,0
2904,1.96366,-0.927981,-0.557542,-0.385715,0.017628,0
1575,-0.2756,-1.00809,1.206904,0.776001,-0.13658299999999998,1
2354,-0.5950770000000001,0.665553,-1.321198,-0.061778,-0.349275,0
2962,-0.197269,1.93139,-1.650455,-0.877977,-0.401566,0
1171,-0.338275,-0.363608,0.902095,-1.025047,1.7236349999999998,1
1597,0.081183,0.471477,0.5586220000000001,-0.966166,-0.38024,1
967,-0.6030479999999999,0.793441,0.974288,0.371867,-0.68334,0
2227,-0.653509,0.665706,0.24878000000000006,0.515564,-0.734631,0
2473,0.199081,1.646932,-1.2614610000000002,-0.7062,0.120705,0
1727,-0.5860380000000001,-0.691592,1.3769870000000002,0.726638,3.05128,1
1465,-0.919969,-1.70005,-0.412833,0.256753,-0.13658299999999998,0
2330,0.393959,1.557843,-1.287216,0.379287,0.82262,0
1549,0.270125,1.750004,-1.280137,-0.122353,0.938009,0
353,-0.30146300000000004,-0.215621,0.162396,1.689236,2.763191,1
2627,-0.477913,-0.718154,0.872152,2.220627,-1.401228,1
2376,-0.212261,1.395351,0.4382140000000001,-0.924734,-0.13658299999999998,0
639,1.527341,-0.015729,-0.3426,0.064149,1.002846,0
2960,-0.460374,1.4347370000000002,0.671467,-0.012892,-0.472799,0
2331,-0.812577,-0.803233,0.218856,0.683157,-0.13658299999999998,1
2139,0.30798400000000004,-0.797137,1.298915,1.085869,1.7062099999999998,1
1170,-0.769063,-0.271035,1.196941,-1.4651459999999998,-1.096473,0
2734,-0.020252000000000003,2.0722150000000004,-1.525277,0.237302,0.36272,0
2839,-0.306924,1.102269,-1.1905290000000002,-0.250203,-0.389617,0
102,0.170817,1.206504,-1.143101,-0.68797,-0.338662,0
2499,-0.7952899999999999,-1.074897,-0.248804,0.137432,1.886885,0
161,-0.719607,0.34425900000000004,0.069833,-0.094823,0.181224,0
1798,-0.311695,-0.987619,1.4756,0.6419699999999999,0.70518,1
2482,0.246113,0.16843,0.689459,-1.014188,1.801377,1
3023,-1.122341,0.194515,1.051701,-1.5024030000000002,-0.13658299999999998,0
2848,2.189237,-1.789394,-0.93966,-0.382506,-0.221637,0
331,1.854243,0.040448000000000005,-0.5495359999999999,-0.216887,-0.315395,0
1882,-0.539723,0.654778,1.952503,-1.280504,-0.6094390000000001,0
2788,1.448865,-1.052956,-0.924519,-0.387427,-0.226766,0
29,2.736917,-0.995548,-0.985947,-0.592341,-0.215427,0
2409,1.974164,-1.758849,-0.714679,-0.389236,0.020425,0
891,-0.393287,1.552532,0.7681359999999999,0.490087,-0.552959,0
459,-0.484158,-2.23995,1.417757,-1.370508,1.309588,1
333,-0.068521,1.524708,-1.54725,-0.778595,0.124807,0
1051,-0.6985359999999999,-0.818258,-0.188597,1.240728,-0.13658299999999998,1
2694,-0.574379,1.023038,-1.40684,-0.05711,-0.13658299999999998,0
599,-0.269063,1.545035,0.7730630000000001,-1.017963,-0.463345,0
2238,-0.6407390000000001,-0.167187,2.04741,-1.343306,-0.7070350000000001,0
450,-0.7057329999999999,-0.220451,1.337654,-1.2656969999999998,-0.533964,0
751,-0.595734,1.789567,-1.287987,-0.759729,-0.376812,0
2130,-0.712978,-0.540758,0.5399609999999999,2.20118,-1.249835,0
915,2.510898,-0.7916270000000001,-0.96375,-0.392576,-0.222947,0
489,-0.7934899999999999,-1.054891,-0.257779,1.948861,-1.29165,0
1964,1.292157,-0.506779,-0.634214,-0.29549000000000003,0.13932,0
3016,-0.756636,-0.622741,0.425722,1.952552,-1.463948,1
1061,-0.761304,-0.071001,0.5307649999999999,0.08845,-0.48121,0
3116,0.224127,1.782998,0.311365,0.094683,-0.428909,1
3001,-0.831757,-0.8715959999999999,-0.467784,0.539658,-0.13658299999999998,1
