id,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
11889,0.452148,7,0.170213,0.033025,0.190568,0.001843,0.184878,0.593421,0
26779,0.460599,4,0.829787,0.032184,0.570663,0.0021850000000000003,0.539358,0.504825,1
21522,0.456617,4,0.319149,0.037408,0.662749,0.0025280000000000003,0.594511,0.556579,0
7157,0.902925,2,0.553191,0.096673,0.487057,0.006533,0.59477,0.405702,1
19425,0.460466,1,0.255319,0.020626,0.125112,0.001113,0.127913,0.892544,0
535,0.469669,7,0.085106,0.02588,0.159476,0.001739,0.256085,0.633772,0
13546,0.893677,1,0.489362,0.044013,0.466825,0.00275,0.372087,0.665351,0
6825,0.031813,4,0.0,0.056923,0.164981,0.003467,0.422915,0.414912,0
22269,0.027344,1,0.234043,0.074817,0.357185,0.003467,0.422915,0.414912,1
13186,0.014247,4,0.489362,0.040591,0.524844,0.003467,0.422915,0.414912,0
6113,0.8761559999999999,5,0.12766,0.064699,0.219429,0.004254,0.341274,0.652193,0
13365,0.894783,5,1.0,0.080251,0.648914,0.005436,0.552305,0.537719,0
16759,0.46467,5,0.212766,0.02678,0.169741,0.001818,0.203263,0.525,0
25646,0.867395,1,0.808511,0.028732,0.340672,0.00189,0.361989,0.7921050000000001,0
26616,0.430025,3,0.744681,0.073646,0.504314,0.003467,0.422915,0.414912,0
3781,0.911508,1,0.191489,0.02594,0.090747,0.001656,0.141119,0.820614,0
10999,0.907084,5,0.234043,0.046595,0.261381,0.003116,0.328586,0.603509,0
18693,0.442503,5,0.808511,0.104179,0.584796,0.006923,0.586743,0.500526,1
10629,0.899164,7,0.042553,0.140717,0.463255,0.009364,0.494562,0.5057020000000001,1
1976,0.455599,2,0.744681,0.067161,0.833234,0.004449,0.695495,0.436404,1
23369,0.912084,7,0.170213,0.035217,0.14013699999999998,0.002302,0.198084,0.696491,0
6329,0.8902260000000001,7,0.234043,0.027711000000000003,0.264653,0.0017640000000000004,0.341274,0.7438600000000001,0
14057,0.013628,4,0.489362,0.042602,0.539274,0.003467,0.422915,0.414912,0
25576,0.013583,3,0.148936,0.043503,0.233859,0.003467,0.422915,0.414912,0
5100,0.8717309999999999,2,0.723404,0.027351,0.475751,0.001689,0.483169,0.717982,0
18021,0.880448,2,0.893617,0.034466000000000004,0.415204,0.002302,0.383221,0.482018,0
11825,0.42976,4,0.87234,0.072715,0.469503,0.003467,0.422915,0.414912,1
22865,0.004336,3,0.957447,0.045394,0.486611,0.003467,0.422915,0.414912,0
1816,0.425601,7,0.042553,0.056923,0.13136,0.003467,0.422915,0.414912,0
6542,0.8812,5,0.191489,0.029002,0.165427,0.00092,0.285344,0.765789,0
19881,0.469846,4,0.085106,0.036448,0.193395,0.002472,0.312015,0.51886,0
7394,0.460776,1,0.574468,0.030083,0.33368000000000003,0.002063,0.16778900000000002,0.496491,0
22313,0.8802709999999999,5,0.425532,0.037919,0.56263,0.002632,0.504143,0.24780700000000006,0
19625,0.469139,2,0.723404,0.050799,0.505504,0.00334,0.506991,0.467982,1
3730,0.8940309999999999,2,0.553191,0.07589800000000001,0.641625,0.005012,0.711807,0.4754390000000001,1
11153,0.429671,2,0.574468,0.12546500000000002,0.664832,0.003467,0.422915,0.414912,1
17681,0.8898280000000001,5,0.255319,0.109403,0.481553,0.0071,0.5137229999999999,0.666667,1
26133,0.8813770000000001,2,0.297872,0.029332,0.393782,0.001957,0.430088,0.4324560000000001,0
13217,0.9158,7,0.744681,0.053441,0.34573000000000004,0.003668,0.312015,0.385088,0
22781,0.872439,4,0.489362,0.077789,0.596549,0.005201,0.782237,0.204825,1
13709,0.018495,3,0.06383,0.045034,0.330705,0.003467,0.422915,0.414912,0
138,0.00031,2,0.957447,0.12171300000000003,0.470098,0.003467,0.422915,0.414912,0
15291,0.897925,7,0.148936,0.030173,0.294555,0.001978,0.338426,0.627632,0
22534,0.443432,5,0.829787,0.071755,0.5608449999999999,0.004784,0.603314,0.403509,1
2157,0.460909,4,0.085106,0.040291,0.347218,0.002744,0.350854,0.342544,0
20220,0.42945,4,0.191489,0.073556,0.21199,0.003467,0.422915,0.414912,1
22127,0.911641,4,0.404255,0.126456,0.52767,0.008484,0.579234,0.401316,1
24618,0.451883,1,0.191489,0.030623,0.170931,0.001693,0.200155,0.809649,0
26077,0.442193,4,0.319149,0.076138,0.474115,0.003467,0.422915,0.414912,1
18238,0.469891,5,0.319149,0.058575,0.6239210000000001,0.004036,0.574314,0.364474,0
9268,0.8762,3,0.234043,0.031734,0.375483,0.001822,0.389436,0.751754,1
6965,0.8681469999999999,4,0.255319,0.036298,0.394525,0.002412,0.4663390000000001,0.465789,1
21140,0.455909,2,0.276596,0.041882,0.577507,0.002912,0.411445,0.523684,1
21162,0.911774,7,0.425532,0.047406,0.433948,0.0031030000000000003,0.38348,0.6736840000000001,0
11448,0.00907,5,0.8510639999999999,0.090098,0.693395,0.003467,0.422915,0.414912,1
