id,V1,V2,V3,V4,V5,class
3025,-0.628652,0.159982,2.399159,-1.444064,-0.13658299999999998,0
810,1.879035,-0.754699,-0.555509,0.806031,-0.674054,0
2923,2.652479,-0.803597,-0.580393,-0.155533,-0.271781,0
2431,-0.35633200000000004,1.149657,1.36536,-1.122894,-0.56919,0
2164,-0.550086,1.061226,-1.405234,0.029872000000000006,-0.421465,0
948,-0.660279,0.115872,0.22837,-0.916218,0.239201,0
792,-0.470293,0.509571,0.8268969999999999,0.631174,1.828096,1
341,-0.333088,1.553507,-1.469661,-0.785612,-0.351059,0
950,-0.589461,-0.47521,1.49357,-1.32771,-0.685722,0
298,0.375001,1.829623,-1.284948,-0.08609,-0.13658299999999998,0
1473,1.222322,-0.5277890000000001,-0.60424,-0.30896,0.044978,0
2273,-0.6723979999999999,0.472429,0.364896,0.00158,-0.421928,0
2480,-0.542938,-0.35582600000000003,-0.016507,1.706661,-1.38665,1
842,-0.214334,0.74798,-1.354056,-0.244297,-0.33746,0
978,-1.325132,-0.7329319999999999,0.1258,1.083748,1.625428,1
1730,2.129556,-0.7296600000000001,-0.984241,-0.400422,-0.197792,0
1641,-0.14108800000000002,1.3488209999999998,1.093216,0.439847,-0.5253939999999999,1
1285,0.078875,1.0673469999999998,-0.127798,0.095259,1.817099,0
2768,0.02246,0.664836,-1.246235,-0.129207,-0.884175,0
2872,1.734019,0.115355,-1.1057709999999998,-0.251232,-0.301165,0
662,-0.210662,2.167755,-1.387916,-0.813154,-0.354537,0
2636,0.059105999999999985,1.187915,0.958166,0.297796,-0.469915,1
2942,0.637051,0.315612,1.164481,-1.025249,-0.397536,1
1799,-0.695168,-0.086864,-0.143845,0.725941,1.91588,1
3229,-0.629073,0.134108,0.401809,0.06768300000000001,-0.13658299999999998,0
3034,0.257211,-0.557547,-0.993112,-0.416876,-0.13658299999999998,0
1110,-0.832608,-1.061006,-0.336654,1.7701240000000005,-1.937404,0
156,-0.475048,0.385114,0.6954130000000001,0.233898,-0.968929,0
474,-0.8228030000000001,-0.776702,0.58031,2.258604,-1.570971,0
575,0.8920319999999999,0.118363,-1.049964,-0.354008,0.092374,0
1842,-0.597258,-0.911184,1.227543,1.261908,2.513895,1
3049,-0.5720770000000001,-0.420522,2.0043490000000004,0.998164,-1.101351,0
55,-0.6187600000000001,0.388263,2.373269,-1.583821,-0.13658299999999998,0
1744,-0.336469,-0.396689,1.557811,-1.516964,0.882792,1
3118,-0.15052,1.953457,-1.440271,-0.779317,-0.377776,0
2384,-0.644138,-0.06955599999999999,-1.1274,-0.678359,-0.29203,0
1067,-0.597258,-0.911184,1.227543,1.261682,2.513895,1
2225,0.315192,-0.055021,0.4204270000000001,0.04139,0.278083,1
1803,-0.117218,-0.8051560000000001,0.89023,0.991837,0.8573360000000001,0
1043,-0.654845,-1.106432,-0.16705599999999998,2.29166,-1.516672,0
3173,-0.511936,-0.640053,0.143512,1.516336,1.972844,1
1430,-0.660514,-0.752047,1.988075,1.207333,1.704977,1
2411,2.588221,-0.924435,-0.957056,-0.384284,-0.009482,0
2125,-0.599629,-0.8200139999999999,0.486915,0.456409,-0.13658299999999998,1
735,-1.180169,0.892142,0.135193,0.132527,-0.13658299999999998,0
313,-0.8395459999999999,-1.085919,-0.27689,1.354647,-0.13658299999999998,0
3035,2.721243,-0.848671,-0.606082,-0.582684,-0.206741,0
2803,-0.805866,-0.768463,0.078449,0.595489,-1.441145,1
1817,-0.640782,-0.627342,2.044049,1.224483,1.4140629999999998,1
2158,1.372124,1.234445,-1.266147,-0.112173,0.789633,0
2615,-0.773473,-0.031345,-0.227327,0.813865,1.738489,1
1374,1.996802,-1.165577,-0.682636,-0.299184,-0.249223,0
654,-0.7094699999999999,-0.48375,1.294615,-1.680818,-1.409014,0
1836,-0.616693,-0.458064,0.8995989999999999,2.8031650000000004,-1.518822,1
115,-0.793157,-0.7095060000000001,0.280665,-0.5005970000000001,-0.13658299999999998,1
2321,0.6941930000000001,0.317621,-1.094014,-0.627604,0.023189,0
392,2.5497810000000003,-1.068909,0.461954,-0.846714,-0.335835,0
1951,-0.767691,-0.814641,-2.230586,-1.439745,-0.7508670000000001,1
154,-0.801138,-0.470711,1.161152,-1.547506,-0.849783,0
440,-0.6950529999999999,-0.970691,-0.086878,1.6881810000000002,-0.13658299999999998,1
1843,-0.5040180000000001,1.297485,-1.3922,0.082238,-0.436636,0
1034,1.509629,-0.232306,-0.984441,-0.355822,-0.242731,0
1439,1.802329,-1.146691,-0.655493,-0.305305,-0.240521,0
140,-0.8022060000000001,-0.8216530000000001,0.661763,1.1765,-0.8838540000000001,0
1210,-0.736054,-0.60531,0.111341,1.080659,-1.140589,0
98,-0.277767,1.506754,-1.196343,-0.707795,0.129134,0
253,0.5227310000000001,-0.181805,1.5937940000000002,-1.208788,-0.498632,0
3120,-0.014012,0.455826,0.768546,0.955592,-0.8501690000000001,1
56,1.902826,-0.435561,-0.411241,-0.030117,0.609061,0
1554,-0.812705,-0.839516,-0.29259,0.08755700000000001,2.506911,1
2590,-0.551305,-0.392041,1.763045,0.83473,0.591426,0
2240,0.498579,1.235186,-1.173427,-0.69806,0.289821,0
717,1.941499,-0.8539629999999999,-0.573857,-0.391771,-0.013272,0
1016,-0.6900350000000001,-0.689537,0.686066,1.7764509999999998,-0.13658299999999998,0
1412,-0.35814,-0.907072,1.15307,0.873034,-0.8257190000000001,1
2181,-0.693451,0.115144,0.621328,-0.967287,-0.550744,0
2564,-0.462307,0.256979,1.0132,0.949139,-1.013253,1
2071,-0.718966,-0.689393,0.019598,1.997183,-1.368124,0
2977,-1.168874,-2.250384,-1.6926869999999998,-1.304129,-0.692537,0
2772,-0.699145,-0.14821099999999998,2.064861,-1.4245139999999998,-0.8975049999999999,0
2067,0.7539560000000001,-0.393533,-1.011846,-0.592087,-0.004354,0
2268,2.263288,-0.258333,-0.308991,0.351737,-0.420441,0
2077,2.9585,-0.723141,-0.45656,0.374957,-0.445734,0
868,2.534584,0.153143,-1.087941,-0.6333840000000001,-0.256461,0
2319,1.379391,-0.308193,-0.988252,-0.354055,-0.245539,0
250,0.258445,0.8333209999999999,-1.172856,-0.25416,-0.851628,0
1812,2.847196,-1.839106,-0.972713,-0.373981,-0.038638,0
48,0.215196,0.8986040000000001,-0.171756,1.011723,-0.8260870000000001,0
2810,0.017759,1.7598509999999998,-1.201327,-0.704939,-0.345666,0
1261,0.780856,0.206736,-1.095294,-0.620468,0.021551,0
2332,-0.7090069999999999,-0.074879,1.228807,-1.200352,-0.13658299999999998,0
2078,1.3622610000000002,0.8417459999999999,-0.153867,-0.726161,-0.313183,0
260,-0.841945,-1.074508,-0.484371,0.097495,-0.951663,0
2938,-1.598739,-0.093585,-1.580981,-0.870116,-0.393835,0
3005,-1.254864,-0.751534,0.114031,0.964267,-1.895796,1
1906,1.444289,0.100574,-1.0565129999999998,-0.63022,-0.24320100000000006,0
638,-0.153998,1.195952,0.7610899999999999,-0.944964,-0.426126,0
2566,-0.30831,-0.746099,0.7987810000000001,0.944707,0.952164,1
1753,-0.688841,0.012777,0.883476,-1.242588,-0.683512,0
2304,-0.793679,-0.749584,0.653238,2.303537,-0.13658299999999998,0
1964,1.292157,-0.506779,-0.634214,-0.29549000000000003,0.13932,0
2774,-0.044375,-0.010512,0.030989,-0.019379,1.281061,1
2879,-0.838959,-1.035281,0.0017329999999999995,0.367648,0.735485,1
748,-0.38055,0.614816,0.513206,0.062296,-0.470671,0
797,1.852682,-1.137945,-0.661176,-0.296896,-0.244883,0
1162,-0.8585440000000001,-1.076208,-0.362461,-1.53365,3.534445,1
2252,-0.676122,1.394975,-1.414763,0.222427,-0.13658299999999998,0
895,3.101991,-0.916837,-0.971642,-0.365206,0.006161,0
616,-0.253071,1.16445,-1.413491,-0.749991,-0.346485,0
3007,-0.454412,-0.521651,0.502854,1.622396,-0.997672,0
683,-0.138014,1.376351,0.525546,0.180157,1.22878,1
1826,1.052664,1.068135,-1.23325,-0.852923,1.119301,0
1046,-0.395651,-0.899751,0.712086,2.135772,-0.13658299999999998,0
1544,-0.7787810000000001,-0.507179,0.196558,1.793061,-0.13658299999999998,1
1272,2.630877,-1.081105,-0.611792,-0.235521,-0.291109,0
2144,2.284249,-0.383825,-0.5020819999999999,-0.278208,-0.443529,0
1417,-0.676623,-0.343018,-1.19162,-0.962457,0.5949180000000001,0
1002,-0.585529,0.929918,0.936976,0.363576,-0.632051,0
1666,-0.784388,-1.0279790000000002,-0.29585100000000003,2.185625,-1.585675,0
1301,-0.222389,1.811692,-0.0046700000000000005,0.118607,1.567341,0
2040,-0.772492,0.088835,0.424685,0.197324,-0.509187,0
3203,2.286695,-1.127559,-0.932262,-0.393278,-0.242841,0
1552,-0.71805,-0.908074,-0.256314,1.348759,-1.543189,1
1854,0.10364,-0.571863,1.27927,1.7931990000000002,-1.012972,1
2472,0.8129029999999999,0.178007,-1.074006,-0.331768,-0.275265,0
921,-0.8082600000000001,-0.955123,-0.349451,0.9141,-0.13658299999999998,0
637,-0.8368969999999999,-1.150571,-0.285294,-0.733568,0.78262,0
1468,-0.459822,-0.976434,0.298797,0.8983059999999999,1.23946,0
2757,2.483404,-0.072129,-0.361258,0.08442100000000001,-0.41544,0
607,-0.660273,1.2286290000000002,0.246324,0.203501,0.299772,0
539,3.039364,-0.424254,-1.022953,-0.325535,0.470188,0
2824,-0.471517,0.9964,0.516501,0.360504,-0.13658299999999998,0
1246,1.651257,0.034303,-0.34028600000000003,0.054437,-0.536853,0
166,0.45923,-0.660513,1.126369,1.04734,0.986982,1
411,0.203222,-0.06737,1.332154,0.463729,0.606334,1
2436,0.171214,1.203742,-0.159227,1.327806,-0.886135,0
1410,-0.7860550000000001,-0.641559,1.067834,1.001591,-0.13658299999999998,0
634,0.672557,0.8823190000000001,-1.13539,-0.696785,-0.367191,0
3219,-0.8347549999999999,-0.816692,-0.200269,-1.711944,-0.13658299999999998,0
1771,-0.5950979999999999,-0.154298,2.247003,-1.484628,-0.7910550000000001,0
1444,0.570499,-0.576545,1.097744,1.579987,-0.8559620000000001,1
833,-0.8168529999999999,-0.808668,0.7684810000000001,0.915091,-0.745282,0
579,1.233315,-0.431013,-0.0051,1.519964,-0.91201,0
1901,0.421325,0.054208000000000006,-0.07052699999999999,1.771116,-1.002752,0
1760,-0.120335,0.577651,0.094614,-0.784084,0.092004,0
215,0.372847,-0.462005,-0.569236,-0.380511,0.003496,0
2152,-0.626162,0.30506,2.500237,-1.622247,-0.76578,0
1834,-1.986639,-0.34796,-1.29234,-0.694217,-0.268839,0
3142,-1.093946,-0.117461,0.6496930000000001,0.250508,-0.630971,0
59,0.00732,-0.498788,-0.619343,-0.396945,0.011444,0
1340,-1.0915700000000002,-0.8950819999999999,0.03823,1.6878419999999998,-1.483971,1
1690,2.255428,-1.166675,-0.655144,-0.25763,-0.245637,0
839,-0.279948,1.824147,-0.007794,0.121153,1.077128,1
1601,-0.885352,-1.183961,-0.407286,0.171148,-0.13658299999999998,0
2973,-0.709059,-0.513414,1.789044,1.078173,2.0821,1
3085,-1.376619,0.655366,0.262177,-0.94963,-0.6204569999999999,0
2086,-0.4627600000000001,0.7245739999999999,0.871244,-1.079751,0.335708,0
1414,-0.327218,-0.182498,0.881661,-1.139343,-0.60129,1
2965,0.488925,0.743668,-0.194372,0.396861,1.150834,0
1083,-0.466877,1.483183,-1.376765,0.027160000000000004,-0.399002,0
1539,-0.502384,1.537233,-1.289894,-0.82755,-0.356922,0
2616,-0.461587,-0.009008,1.162201,-1.196523,-1.047031,1
1540,-0.370004,2.3907130000000003,-1.420935,-0.108983,0.514131,0
3239,-0.506868,-0.4775,-0.004704,1.061953,-0.13658299999999998,1
1888,-0.006788,1.364578,-0.12628499999999998,0.097013,1.4999360000000002,0
1958,-0.5310699999999999,-0.570059,1.798693,1.480418,-1.04545,0
1970,-0.190068,0.242256,1.081968,0.363807,-0.576721,0
873,2.897154,-0.8883139999999999,-1.011492,-0.696013,0.902268,0
1968,1.509734,-0.984385,-0.660479,-0.348086,-0.395588,0
1271,1.187316,-0.615846,-0.601909,-0.320811,-0.26767,0
190,-0.75926,-0.595819,1.250678,0.735298,-0.13658299999999998,0
1048,-0.8308030000000001,-0.577824,1.112894,0.556646,0.586803,0
383,-0.8194299999999999,-0.957171,-1.294405,2.233169,-0.13658299999999998,0
1575,-0.2756,-1.00809,1.206904,0.776001,-0.13658299999999998,1
146,0.570546,-0.138,0.927467,-1.138178,-0.503437,0
2130,-0.712978,-0.540758,0.5399609999999999,2.20118,-1.249835,0
2704,1.968295,-1.133086,-0.636061,-0.231969,-0.254741,0
19,-0.641822,1.063658,0.24433,0.290601,-0.13658299999999998,0
451,0.134445,1.006118,1.093562,-1.029357,0.81301,0
2184,-0.033149,1.323993,-1.261445,-0.198704,0.148284,0
43,-0.726584,0.327338,0.590121,0.22929,-0.13658299999999998,0
34,1.569974,-1.112958,-0.909616,-0.407417,-0.316706,0
429,0.403404,-0.4184,0.968475,0.312755,-0.5945560000000001,1
511,-0.4305270000000001,0.7571680000000001,-1.16048,-0.220955,-0.293327,0
2359,-0.547246,-0.012474,1.5778450000000002,-1.379537,0.71408,0
2111,-0.578597,0.581399,-0.14815599999999998,-0.163217,-0.303916,0
3006,0.8317450000000001,0.317539,-1.275623,-0.009881,-1.14073,1
1076,-0.4221180000000001,1.623232,-1.479012,-0.799656,-0.35085,0
841,-0.660051,0.936228,0.031915,-0.173966,0.155116,0
782,-0.529329,-0.470309,1.411133,-1.281464,-0.691821,0
3072,-0.7267899999999999,-0.946156,0.003551,0.394455,1.115094,1
1521,0.8452649999999999,0.955827,-0.204679,0.451442,0.597939,0
1213,-0.092035,2.561289,-1.351334,-0.846777,0.35646100000000003,0
1595,0.911141,-0.496324,-0.358269,-0.665482,-0.232652,0
3223,-0.567617,0.025702,0.147265,1.916659,-1.12358,1
1728,-0.065447,0.491041,-1.238128,-0.676529,0.047073,0
2991,-0.439398,-0.600801,-0.354941,0.855822,1.594385,1
685,-0.852457,-0.979773,0.364205,1.904896,-0.13658299999999998,0
2468,-0.601527,1.012228,-1.19026,-0.731649,-0.328283,0
2314,-1.032234,-1.815557,-1.458472,1.755448,-1.329575,1
2229,-0.422723,0.187947,1.572798,-1.3962139999999998,-0.13658299999999998,0
2861,0.802632,0.406734,-0.116728,0.504497,1.499814,0
2896,-0.843081,-0.8958209999999999,-0.470736,0.155894,1.710032,0
2346,0.149806,1.340913,-1.255754,0.026798,1.819149,0
957,-0.273113,1.897503,-1.713163,0.153416,-0.493583,0
710,1.888852,-0.930869,-0.5563779999999999,-0.60097,-0.013966,0
936,-0.8316399999999999,-0.802773,-0.4563640000000001,0.5419229999999999,-0.13658299999999998,1
1476,-0.330247,-0.449654,1.106227,-1.570925,1.962577,1
1838,-1.919518,-2.727179,-1.41051,0.005194,1.317677,0
1060,-0.487713,0.00125,1.12813,0.637444,1.25167,1
37,-1.034458,-0.880393,0.050815,1.309891,-1.1299709999999998,1
2357,0.289212,1.116427,-1.189211,-0.67935,0.047808,0
2261,1.250712,-0.934473,-0.361533,-0.177794,0.370468,0
2135,0.900242,0.452806,-0.198779,-0.730377,-0.328426,0
1793,-0.095822,2.254964,-1.6270870000000002,0.048233,0.187144,0
295,0.236704,1.083069,-0.254048,-0.7807470000000001,-0.13658299999999998,0
2623,-0.484011,-0.194953,1.756464,-1.363029,-0.13658299999999998,1
2457,-1.099968,-0.06893300000000001,0.80333,-1.184898,-0.13658299999999998,0
890,1.461081,-0.12850599999999998,-0.293316,-0.074375,-0.369098,0
3169,1.101935,-0.048923,-1.072119,-0.255587,0.14765,0
1885,-0.5459930000000001,-0.792215,0.15418900000000002,2.245686,2.698704,1
793,0.017847,1.108849,1.002059,0.04738,-0.452806,1
681,-0.798261,-0.906595,0.233015,-1.201625,0.980102,1
