id,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
25586,0.008716,4,0.12766,0.074877,0.305564,0.003467,0.422915,0.414912,0
17751,0.031592,6,0.617021,0.077819,0.302291,0.003467,0.422915,0.414912,1
13480,0.027521,5,0.340426,0.060976,0.502827,0.003467,0.422915,0.414912,0
22403,0.022698,7,0.191489,0.063468,0.050729,0.003467,0.422915,0.414912,0
8332,0.898633,2,0.0,0.090609,0.402559,0.005922,0.402382,0.490351,1
7991,0.8802270000000001,4,0.06383,0.037078,0.298721,0.002435,0.361212,0.518421,0
19540,0.017875,3,0.957447,0.075057,0.46266,0.003467,0.422915,0.414912,0
20416,0.018362,7,0.914894,0.073736,0.336656,0.003467,0.422915,0.414912,1
12465,0.021857,2,0.659574,0.074517,0.438857,0.003467,0.422915,0.414912,1
18873,0.911862,2,0.12766,0.02627,0.126302,0.001708,0.208959,0.682895,0
8269,0.902571,1,0.106383,0.048097,0.153377,0.0032450000000000005,0.322631,0.489912,0
24831,0.8808020000000001,3,0.468085,0.028762,0.4364770000000001,0.001886,0.457535,0.635526,0
20988,0.438034,1,0.489362,0.085475,0.49524,0.003467,0.422915,0.414912,1
15821,0.8723069999999999,1,0.744681,0.036598,0.41922,0.002075,0.258156,0.908333,1
24302,0.438609,7,0.680851,0.051099,0.26971100000000003,0.003467,0.422915,0.414912,0
16962,0.442724,3,0.6382979999999999,0.055602,0.474412,0.003857,0.516572,0.351754,0
2965,0.443166,6,0.106383,0.040621,0.270604,0.002667,0.300621,0.650439,0
23101,0.030884,4,0.93617,0.103339,0.439155,0.003467,0.422915,0.414912,1
25681,0.03199,1,0.744681,0.058394000000000015,0.28176100000000004,0.003467,0.422915,0.414912,0
10074,0.8681030000000001,3,0.659574,0.032635000000000004,0.600268,0.002133,0.607975,0.472368,1
23034,0.460643,5,0.595745,0.036027,0.489884,0.002439,0.49767,0.433333,0
5877,0.47374,1,0.297872,0.028161,0.25424,0.0010949999999999998,0.16856600000000002,0.780702,0
10876,0.008584,1,0.6382979999999999,0.089798,0.540018,0.003467,0.422915,0.414912,1
5712,0.893899,6,0.021277,0.083704,0.603838,0.004287,0.514241,0.6956140000000001,1
23048,0.889076,2,0.297872,0.028432,0.5002979999999999,0.001928,0.487053,0.494737,0
1041,0.8948280000000001,6,0.319149,0.09181,0.7878609999999999,0.006068,0.690316,0.477632,1
8130,0.434096,2,0.446809,0.073136,0.557721,0.003467,0.422915,0.414912,1
23370,0.438742,3,0.085106,0.048037,0.261232,0.003467,0.422915,0.414912,0
17348,0.43383,3,0.808511,0.047136,0.488099,0.003467,0.422915,0.414912,0
26345,0.872439,4,0.787234,0.044824,0.598631,0.002991,0.626618,0.415789,0
18335,0.8758459999999999,2,0.319149,0.033085,0.509223,0.001435,0.511134,0.6596489999999999,1
27056,0.469758,2,0.382979,0.055632000000000015,0.593871,0.003787,0.531331,0.348246,1
11756,0.000575,1,0.702128,0.137294,0.52291,0.003467,0.422915,0.414912,1
10659,0.473298,5,0.404255,0.028432,0.55787,0.001921,0.498705,0.402632,1
18766,0.474006,7,0.553191,0.029512,0.394674,0.001988,0.334024,0.694298,1
6812,0.465289,5,0.191489,0.027231,0.153526,0.001857,0.197048,0.478509,0
1763,0.8713770000000001,1,0.617021,0.046926,0.457007,0.002941,0.420766,0.838158,1
23745,0.013982,5,0.702128,0.074306,0.5563819999999999,0.003467,0.422915,0.414912,0
11932,0.8940309999999999,2,0.744681,0.14726199999999998,0.904641,0.009782,0.838944,0.462719,1
25134,0.4426350000000001,1,0.021277,0.060706,0.319101,0.004152,0.341015,0.422368,0
2357,0.898854,7,0.659574,0.062057000000000015,0.369087,0.003909,0.349042,0.7153510000000001,0
3243,0.877041,1,0.106383,0.028612,0.110235,0.001894,0.175298,0.550439,0
25393,0.460643,5,0.93617,0.034526,0.492562,0.002314,0.404195,0.567982,0
26045,0.880625,6,1.0,0.066471,0.322672,0.004184,0.29233600000000004,0.801754,1
2984,0.424671,7,0.723404,0.074817,0.310324,0.003467,0.422915,0.414912,1
4670,0.0008849999999999998,1,0.574468,0.202714,0.492413,0.003467,0.422915,0.414912,1
13868,0.8892530000000001,6,0.446809,0.028942,0.565605,0.001988,0.554635,0.299123,0
17029,0.442945,1,0.297872,0.042032,0.167956,0.00237,0.081564,0.746053,0
24911,0.433476,2,0.170213,0.069953,0.181494,0.003467,0.422915,0.414912,0
9620,0.451573,1,0.170213,0.031164,0.168997,0.001224,0.255308,0.860088,0
7700,0.438786,4,0.382979,0.070854,0.522315,0.003467,0.422915,0.414912,1
27034,0.0050880000000000005,6,0.957447,0.042572000000000006,0.403451,0.003467,0.422915,0.414912,0
2500,0.443476,6,0.276596,0.043353,0.473222,0.002964,0.464267,0.460965,0
2695,0.018008,6,0.978723,0.069713,0.383814,0.003467,0.422915,0.414912,0
12716,0.452369,5,0.106383,0.03984,0.383666,0.002715,0.393061,0.600877,1
22051,0.0008410000000000001,7,0.468085,0.122703,0.348111,0.003467,0.422915,0.414912,1
7351,0.000575,1,0.87234,0.090759,0.50848,0.003467,0.422915,0.414912,1
15723,0.004203,7,0.489362,0.083884,0.402261,0.003467,0.422915,0.414912,1
21543,0.03137,1,0.574468,0.074817,0.584647,0.003467,0.422915,0.414912,1
3294,0.455909,2,0.382979,0.095863,0.720173,0.006634999999999999,0.666235,0.337719,1
18485,0.434007,7,0.212766,0.046655,0.090598,0.003467,0.422915,0.414912,0
3427,0.902748,5,0.234043,0.041311,0.254686,0.002707,0.312791,0.71886,0
12922,0.438609,7,0.446809,0.051759000000000006,0.348408,0.003467,0.422915,0.414912,0
26845,0.424716,1,0.680851,0.133812,0.552217,0.003467,0.422915,0.414912,1
15540,0.473165,2,0.085106,0.023958,0.13017,0.001618,0.237442,0.5574560000000001,0
9851,0.903102,6,0.468085,0.085175,0.52053,0.005708,0.547385,0.467105,1
1447,0.447281,2,0.276596,0.041131,0.540167,0.002669,0.435785,0.586842,1
7253,0.005133,7,0.234043,0.042122,0.10607,0.003467,0.422915,0.414912,0
22644,0.429804,5,0.680851,0.077339,0.595805,0.003467,0.422915,0.414912,1
7972,0.867661,7,0.723404,0.06644,0.424725,0.004408,0.654842,0.372368,1
5262,0.022433,1,0.12766,0.057464,0.120054,0.003467,0.422915,0.414912,0
11741,0.9035,1,0.212766,0.021226,0.096995,0.001367,0.06732300000000001,0.80307,0
10717,0.889739,3,0.510638,0.036748,0.5969949999999999,0.002584,0.661315,0.22193,0
9626,0.8766870000000001,7,0.893617,0.028732,0.389616,0.001103,0.283532,0.679825,0
9247,0.439051,3,0.93617,0.05314,0.418179,0.003467,0.422915,0.414912,0
9494,0.45144,5,0.553191,0.039,0.587325,0.002636,0.678664,0.372807,0
25090,0.456661,5,0.0,0.036298,0.547605,0.002385,0.469187,0.690789,1
102,0.8761120000000001,1,0.06383,0.022367,0.112615,0.000908,0.285085,0.76886,0
4932,0.434229,5,0.595745,0.120932,0.482892,0.003467,0.422915,0.414912,1
12218,0.911376,5,0.255319,0.048397,0.42889,0.003211,0.5416880000000001,0.511842,0
13942,0.000398,4,0.06383,0.090759,0.366855,0.003467,0.422915,0.414912,0
1184,0.4693600000000001,7,0.255319,0.031554,0.22210700000000005,0.002102,0.256862,0.530263,0
14745,0.43414,3,0.148936,0.049658,0.154418,0.003467,0.422915,0.414912,0
5982,0.434361,1,0.255319,0.059115,0.383666,0.003467,0.422915,0.414912,1
16400,0.87682,3,0.212766,0.030353,0.345135,0.0016059999999999998,0.346194,0.73114,0
11758,0.907128,6,0.8510639999999999,0.089138,0.488545,0.006000999999999999,0.679959,0.371053,1
12006,0.439007,2,0.425532,0.057974,0.52291,0.003467,0.422915,0.414912,1
15861,0.912305,5,0.276596,0.101117,0.483785,0.007037999999999998,0.619627,0.239035,1
10033,0.903013,4,0.276596,0.08886799999999999,0.49643,0.0059310000000000005,0.5137229999999999,0.442982,0
7076,0.867086,1,0.829787,0.031254000000000004,0.332937,0.002123,0.171673,0.617544,1
3181,0.030707,7,0.0,0.05245,0.220768,0.003467,0.422915,0.414912,0
2360,0.461174,3,0.893617,0.028852,0.412229,0.001934,0.414293,0.410526,0
25917,0.434184,4,0.87234,0.05254,0.40598,0.003467,0.422915,0.414912,0
11363,0.009601,3,0.87234,0.041732,0.619607,0.003467,0.422915,0.414912,0
16999,0.022079,7,0.87234,0.07325599999999999,0.301398,0.003467,0.422915,0.414912,1
21360,0.473165,2,0.468085,0.03882,0.580184,0.002592,0.522786,0.438158,1
14321,0.465245,4,0.340426,0.05248,0.479173,0.003641,0.499741,0.179386,0
26321,0.0050880000000000005,6,1.0,0.042422,0.389021,0.003467,0.422915,0.414912,0
1234,0.894651,2,0.319149,0.072835,0.647575,0.004913,0.625842,0.435088,1
26898,0.456661,5,0.808511,0.037078,0.664981,0.0025050000000000003,0.598136,0.55614,1
7849,0.022433,1,0.744681,0.08961799999999999,0.480958,0.003467,0.422915,0.414912,1
12373,0.907482,7,0.553191,0.075627,0.367748,0.005014,0.351631,0.569298,1
2365,0.8984559999999999,5,0.361702,0.08856699999999999,0.6239210000000001,0.005966,0.6664939999999999,0.377632,1
25977,0.442281,6,0.297872,0.049928,0.250521,0.003467,0.422915,0.414912,0
26158,0.915756,6,0.255319,0.068992,0.441386,0.004653,0.515018,0.312719,0
20487,0.004469,6,0.787234,0.096463,0.5964,0.003467,0.422915,0.414912,1
16756,0.8759790000000001,1,0.276596,0.027081,0.14385599999999998,0.00177,0.173226,0.712281,0
26420,0.902925,2,0.191489,0.032154,0.142815,0.002104,0.196789,0.709649,0
8416,0.894474,5,0.446809,0.06602000000000001,0.644154,0.004487,0.693682,0.408772,0
26055,0.8896069999999999,7,0.510638,0.095833,0.452693,0.00413,0.376748,0.633333,1
22217,0.433388,7,0.808511,0.073736,0.3554,0.003467,0.422915,0.414912,1
7528,0.8852709999999999,6,0.957447,0.029182,0.474264,0.001965,0.353962,0.532895,0
22161,0.871554,5,0.404255,0.030623,0.6664680000000001,0.002011,0.632315,0.565789,0
15755,0.005442,7,0.489362,0.077609,0.408063,0.003467,0.422915,0.414912,1
2106,0.460776,1,1.0,0.033025,0.34825900000000004,0.002266,0.312791,0.279386,1
4162,0.017433,7,0.425532,0.1185,0.518001,0.003467,0.422915,0.414912,1
5369,0.000398,4,0.829787,0.134622,0.578697,0.003467,0.422915,0.414912,1
22117,0.893899,6,0.276596,0.087336,0.555489,0.005688,0.556189,0.695175,1
