id,date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
17168,0.907172,7,0.170213,0.032305,0.137757,0.002119,0.247799,0.665351,0
25127,0.451661,3,0.191489,0.030113,0.268224,0.001801,0.29233600000000004,0.838158,0
4421,0.4294060000000001,3,0.957447,0.058364,0.439899,0.003467,0.422915,0.414912,0
3600,0.4602890000000001,4,0.893617,0.040561,0.49524,0.002786,0.451838,0.366667,0
24699,0.43883,5,0.87234,0.048337,0.309134,0.003467,0.422915,0.414912,0
16304,0.893943,7,0.765957,0.097904,0.759744,0.006423000000000001,0.6071979999999999,0.629386,1
11026,0.460555,3,0.212766,0.021166,0.189378,0.00139,0.24495100000000006,0.782018,0
1934,0.456573,3,0.170213,0.024018,0.25424,0.0015949999999999998,0.314604,0.789912,0
10993,0.42976,4,0.680851,0.093461,0.6499550000000001,0.003467,0.422915,0.414912,1
26591,0.005354,5,0.574468,0.056173,0.5098189999999999,0.003467,0.422915,0.414912,0
12274,0.469271,5,0.553191,0.057824,0.576168,0.003774,0.516054,0.447368,1
12475,0.464714,6,0.914894,0.02654,0.298869,0.0017989999999999996,0.306059,0.558772,0
5747,0.8763770000000001,7,0.6382979999999999,0.031794,0.429337,0.001959,0.301916,0.852632,1
5847,0.868059,2,0.765957,0.029542,0.327284,0.00085,0.216209,0.814474,1
4695,0.017875,3,0.5319149999999999,0.056263,0.459387,0.003467,0.422915,0.414912,0
14728,0.451529,7,0.446809,0.03957,0.617525,0.002613,0.465821,0.704825,0
22430,0.031901,6,0.170213,0.055241999999999986,0.037191,0.003467,0.422915,0.414912,0
23875,0.461174,3,0.276596,0.029422000000000007,0.428444,0.001959,0.391507,0.453947,0
9853,0.889474,4,0.06383,0.046115,0.434097,0.002719,0.484982,0.534211,1
5917,0.433388,7,0.340426,0.049838,0.285481,0.003467,0.422915,0.414912,0
26314,0.018362,7,0.021277,0.06965299999999999,0.290241,0.003467,0.422915,0.414912,1
21366,0.438742,3,0.723404,0.064579,0.5299020000000001,0.003467,0.422915,0.414912,1
26371,0.424494,3,0.234043,0.055241999999999986,0.02767,0.003467,0.422915,0.414912,0
19178,0.881067,2,0.234043,0.02591,0.197263,0.001334,0.242361,0.8403510000000001,0
3309,0.43383,3,0.829787,0.045785,0.463404,0.003467,0.422915,0.414912,0
12055,0.03168,1,0.510638,0.058785,0.466082,0.003467,0.422915,0.414912,0
11306,0.889739,3,0.340426,0.040261,0.717495,0.002821,0.694459,0.276754,0
13815,0.460599,4,0.617021,0.030623,0.4787270000000001,0.002071,0.488866,0.510088,1
13582,0.907792,7,0.829787,0.044794,0.390658,0.003018,0.386328,0.450877,1
5334,0.00031,2,0.446809,0.10475,0.533621,0.003467,0.422915,0.414912,0
9529,0.44706,4,0.021277,0.041401,0.52291,0.0026780000000000003,0.435008,0.627193,0
22706,0.013008,4,0.297872,0.048787,0.541357,0.003467,0.422915,0.414912,1
12762,0.017698,6,0.5319149999999999,0.066591,0.349747,0.003467,0.422915,0.414912,0
16958,0.018451,2,0.340426,0.050949,0.477536,0.003467,0.422915,0.414912,0
16892,0.009734,6,0.212766,0.041642,0.170336,0.003467,0.422915,0.414912,0
19008,0.902526,7,0.808511,0.070133,0.5715560000000001,0.004678,0.463749,0.468421,1
10596,0.468829,2,0.255319,0.028612,0.360309,0.001917,0.309684,0.370614,0
22665,0.8894299999999999,3,1.0,0.048487,0.557275,0.002798,0.470741,0.55614,1
7067,0.907659,4,0.723404,0.051969000000000015,0.481256,0.00355,0.574832,0.400439,0
12187,0.468829,2,0.361702,0.053680999999999986,0.5278189999999999,0.003583,0.34464,0.491667,1
22520,0.022742,1,0.468085,0.102738,0.470544,0.003467,0.422915,0.414912,1
12946,0.893589,6,0.702128,0.08796699999999999,0.711098,0.005727,0.620404,0.652193,0
20086,0.4427680000000001,4,0.212766,0.043683,0.227611,0.002852,0.223459,0.765789,0
21915,0.438166,4,0.93617,0.07610800000000001,0.412526,0.003467,0.422915,0.414912,0
21077,0.8986770000000001,3,0.702128,0.083463,0.578548,0.005497999999999999,0.571983,0.468421,1
25982,0.473563,4,0.595745,0.027591,0.503422,0.001834,0.5766439999999999,0.352632,1
15939,0.0008849999999999998,1,0.765957,0.228654,0.707974,0.003467,0.422915,0.414912,1
9057,0.424583,5,0.191489,0.058394000000000015,0.104136,0.003467,0.422915,0.414912,1
20180,0.906774,5,0.12766,0.031134,0.178816,0.002073,0.16856600000000002,0.6254390000000001,0
16734,0.4694930000000001,3,0.170213,0.028972,0.165873,0.001907,0.209736,0.684649,0
23044,0.911464,7,0.468085,0.050378,0.421154,0.003278,0.434231,0.652193,1
15351,0.86713,2,0.340426,0.03897,0.506694,0.002709,0.324184,0.424561,1
5690,0.8939870000000001,1,0.723404,0.064639,0.5824159999999999,0.003843,0.467892,0.7855260000000001,1
13121,0.872351,2,1.0,0.034286000000000004,0.379798,0.001344,0.354997,0.738596,1
1189,0.000752,5,0.06383,0.044104,0.373996,0.003467,0.422915,0.414912,0
4613,4.4e-05,3,0.8510639999999999,0.041041,0.452246,0.003467,0.422915,0.414912,0
15795,0.89412,4,0.042553,0.141798,0.564862,0.009468,0.5655100000000001,0.620175,1
6503,0.017433,7,0.234043,0.061967,0.119607,0.003467,0.422915,0.414912,0
15097,0.464448,7,0.297872,0.026991,0.241892,0.001803,0.219834,0.615351,0
14402,0.026459,2,0.5319149999999999,0.074817,0.488396,0.003467,0.422915,0.414912,1
8002,0.9035,1,0.787234,0.058725,0.412972,0.003851,0.343086,0.6609649999999999,1
26635,0.890049,3,0.276596,0.034947000000000006,0.5541510000000001,0.002389,0.551269,0.375439,0
3485,0.027211000000000003,5,0.659574,0.093371,0.501488,0.003467,0.422915,0.414912,1
524,0.424804,3,0.191489,0.055241999999999986,0.127194,0.003467,0.422915,0.414912,0
1778,0.868015,1,0.595745,0.028792,0.285629,0.000837,0.201709,0.814474,0
10286,0.8901379999999999,5,0.702128,0.107812,0.756174,0.007584,0.737442,0.37193,1
25255,0.456351,5,0.425532,0.036748,0.61083,0.002455,0.612636,0.565351,1
1238,0.991018,6,0.148936,0.033956,0.241595,0.002196,0.316675,0.717544,0
13169,0.030795,2,0.87234,0.061217,0.358673,0.003467,0.422915,0.414912,0
9427,0.456528,2,0.723404,0.034526,0.637459,0.002337,0.677369,0.4337720000000001,0
6980,0.009292,3,0.12766,0.062357,0.342011,0.003467,0.422915,0.414912,0
10680,0.447414,5,0.553191,0.06019600000000001,0.5911930000000001,0.004659,0.626877,0.21622800000000006,1
3639,0.425468,4,0.978723,0.09229,0.420113,0.003467,0.422915,0.414912,0
17906,0.8893409999999999,1,0.404255,0.029092000000000007,0.447783,0.001803,0.295184,0.6758770000000001,1
7729,0.022388,7,0.595745,0.069143,0.219875,0.003467,0.422915,0.414912,1
13250,0.460201,2,0.382979,0.052870000000000014,0.564713,0.0035770000000000008,0.595546,0.258772,1
21469,0.452192,1,0.319149,0.032455,0.27953,0.001749,0.106422,0.703509,0
24694,0.447237,1,0.553191,0.046896,0.529456,0.003168,0.340497,0.721491,1
4535,0.885315,7,0.212766,0.014321,0.132847,0.000929,0.20637,0.762281,0
4189,0.8722620000000001,7,0.276596,0.038009,0.283993,0.002075,0.27110300000000004,0.7855260000000001,1
13890,0.4699350000000001,6,0.12766,0.0257,0.201279,0.0017350000000000002,0.20378,0.646053,0
22057,0.90788,2,0.765957,0.041582,0.458048,0.0028190000000000003,0.506732,0.397368,0
18852,0.460422,7,0.425532,0.024048,0.459238,0.001599,0.322372,0.5609649999999999,0
3494,0.005177,1,0.234043,0.074817,0.229545,0.003467,0.422915,0.414912,1
25882,0.000973,3,0.510638,0.043983,0.494793,0.003467,0.422915,0.414912,0
13274,0.018185,3,0.829787,0.045425,0.437965,0.003467,0.422915,0.414912,0
16285,0.017566,3,0.893617,0.07932,0.502975,0.003467,0.422915,0.414912,0
12260,0.898279,1,0.06383,0.051219000000000015,0.311217,0.003365,0.460383,0.5473680000000001,0
11580,0.911774,7,0.829787,0.049418,0.357185,0.003255,0.348006,0.604825,1
23783,0.022388,7,1.0,0.047526,0.290241,0.003467,0.422915,0.414912,0
14765,0.8675719999999999,5,0.276596,0.030443,0.450015,0.001579,0.472553,0.6723680000000001,0
2572,0.907924,3,0.404255,0.072925,0.525885,0.004996,0.662351,0.278509,1
13817,0.469714,1,0.93617,0.034016000000000005,0.351235,0.002266,0.212843,0.7679819999999999,0
251,0.027521,5,0.6382979999999999,0.100456,0.537191,0.003467,0.422915,0.414912,1
14285,0.005442,7,0.617021,0.05305,0.295745,0.003467,0.422915,0.414912,0
11396,0.473696,7,0.085106,0.027951,0.152633,0.0015539999999999998,0.272139,0.588596,0
3907,0.452237,2,0.12766,0.033025,0.212586,0.002252,0.26307600000000003,0.617544,0
7395,0.027432,3,0.12766,0.049388,0.13433499999999998,0.003467,0.422915,0.414912,0
5675,0.8759790000000001,5,0.425532,0.047736,0.632847,0.003336,0.535215,0.284649,1
8235,0.008981999999999999,3,0.042553,0.091089,0.52172,0.003467,0.422915,0.414912,1
7260,0.8848280000000001,3,0.319149,0.037378,0.54582,0.002532,0.558519,0.436404,1
12935,0.461174,3,0.93617,0.028852,0.427254,0.001926,0.377007,0.464912,0
22669,0.899164,7,0.446809,0.084364,0.478578,0.00539,0.380114,0.681579,1
10778,0.876067,7,0.382979,0.032875,0.41565,0.002077,0.343086,0.832895,1
23169,0.442591,7,0.914894,0.085565,0.434097,0.005715,0.308389,0.500526,1
10342,0.425468,4,0.0,0.081812,0.358822,0.003467,0.422915,0.414912,0
14038,0.8981020000000001,4,0.765957,0.095022,0.803779,0.006219,0.727861,0.517105,1
24854,0.434007,7,0.617021,0.06758099999999999,0.292621,0.003467,0.422915,0.414912,1
25455,0.8935,4,0.446809,0.090999,0.713627,0.006074,0.722165,0.4557020000000001,1
23709,0.018627,6,0.659574,0.075477,0.355846,0.003467,0.422915,0.414912,1
20485,0.44237,2,0.297872,0.050889,0.383071,0.003828,0.382185,0.500526,0
17678,0.8811559999999999,4,0.106383,0.029843,0.21809,0.00193,0.312273,0.728947,0
25311,0.009336,4,0.12766,0.041341,0.33368000000000003,0.003467,0.422915,0.414912,0
17383,0.014291,5,0.148936,0.040591,0.22047,0.003467,0.422915,0.414912,0
24663,0.8852260000000001,5,0.468085,0.03915,0.538976,0.002742,0.526929,0.233333,0
7124,0.911641,4,0.12766,0.034016000000000005,0.156352,0.002198,0.255567,0.748684,0
9576,0.005221,2,0.489362,0.079711,0.580928,0.003467,0.422915,0.414912,1
11190,0.876244,4,0.87234,0.027381,0.404939,0.001747,0.547126,0.654825,0
20334,0.004823,7,0.404255,0.062598,0.52886,0.003467,0.422915,0.414912,0
9868,0.433609,5,0.234043,0.07866000000000001,0.367153,0.003467,0.422915,0.414912,1
8814,0.977744,3,0.87234,0.08946799999999999,0.633889,0.006219,0.547903,0.392105,1
10975,0.8808020000000001,3,0.6382979999999999,0.029002,0.391401,0.001913,0.433972,0.638158,1
18336,0.469183,3,0.574468,0.098325,0.596549,0.006383,0.509322,0.580702,1
24265,0.433565,4,0.595745,0.068242,0.500893,0.003467,0.422915,0.414912,1
21331,0.8813770000000001,2,0.680851,0.029182,0.470247,0.00204,0.542465,0.385526,0
7978,0.885049,1,0.255319,0.027591,0.169295,0.00178,0.194718,0.7846489999999999,0
11020,0.425778,4,0.276596,0.084965,0.4305270000000001,0.003467,0.422915,0.414912,1
10340,0.456086,6,0.893617,0.041702,0.561886,0.002848,0.418177,0.516667,0
5584,0.868236,6,0.0,0.027891000000000003,0.34945,0.00085,0.346194,0.755263,0
26191,0.87213,4,0.93617,0.028822000000000007,0.420113,0.000833,0.316934,0.777193,1
4043,0.433388,7,0.829787,0.069263,0.34930100000000003,0.003467,0.422915,0.414912,1
14789,0.911818,1,0.276596,0.040471,0.195031,0.0026030000000000003,0.182289,0.795175,0
14112,0.026371,7,0.361702,0.083373,0.32371300000000003,0.003467,0.422915,0.414912,1
11336,0.898854,7,0.914894,0.072655,0.399137,0.0046700000000000005,0.384775,0.671491,1
15587,0.907924,3,0.553191,0.062868,0.485421,0.004339,0.636976,0.219737,0
19407,0.903633,4,0.617021,0.116729,0.5740850000000001,0.007698,0.44407,0.627632,1
25302,0.885315,7,0.744681,0.374204,0.559804,0.024831,0.497152,0.62807,1
7749,0.434494,4,0.808511,0.059715,0.466974,0.003467,0.422915,0.414912,1
6455,0.429494,5,0.255319,0.084214,0.432907,0.003467,0.422915,0.414912,1
8007,0.018583,5,0.276596,0.060436,0.401964,0.003467,0.422915,0.414912,0
7604,0.461042,7,0.595745,0.027621,0.29991100000000004,0.001874,0.211031,0.545175,0
8108,0.429052,2,0.617021,0.100546,0.509521,0.003467,0.422915,0.414912,1
5582,0.902571,1,0.425532,0.071514,0.422047,0.004717,0.293889,0.6254390000000001,0
15714,0.871776,3,0.787234,0.026810000000000004,0.425469,0.001732,0.507509,0.732456,0
9820,0.42507,2,0.787234,0.080341,0.384112,0.003467,0.422915,0.414912,1
9533,0.0008849999999999998,1,0.957447,0.16128299999999998,0.480512,0.003467,0.422915,0.414912,0
20796,0.437945,6,0.829787,0.048337,0.340821,0.003467,0.422915,0.414912,0
4546,0.90704,4,0.978723,0.098325,0.489586,0.006764,0.596841,0.36886,1
20506,0.890049,3,0.553191,0.340999,0.7472479999999999,0.023911,0.759969,0.305702,1
3125,0.903057,5,0.0,0.087877,0.5083310000000001,0.005787,0.487571,0.511404,1
22302,0.008584,1,1.0,0.064519,0.551175,0.003467,0.422915,0.414912,0
10684,0.013672,5,0.978723,0.051549,0.5083310000000001,0.003467,0.422915,0.414912,1
20375,0.867705,1,0.468085,0.035877,0.48438,0.00231,0.263335,0.911404,0
3792,0.429804,5,0.255319,0.077339,0.446147,0.003467,0.422915,0.414912,1
16036,0.898323,2,0.574468,0.054942,0.536894,0.003635,0.60668,0.485965,0
19288,0.424583,5,0.446809,0.074817,0.4144600000000001,0.003467,0.422915,0.414912,1
16878,0.026326,6,0.255319,0.071364,0.204255,0.003467,0.422915,0.414912,0
19506,0.90757,2,0.297872,0.040891,0.408361,0.00274,0.42957,0.489474,0
26181,0.47374,1,0.617021,0.028221,0.35733400000000004,0.001867,0.249094,0.8649120000000001,0
1618,0.032034,2,0.297872,0.063408,0.234305,0.003467,0.422915,0.414912,0
19340,0.456617,4,0.085106,0.036718,0.4165430000000001,0.002397,0.438115,0.677193,0
24343,0.912084,7,0.425532,0.072085,0.422047,0.004726,0.41274,0.6671050000000001,1
15748,0.871466,3,0.191489,0.042392,0.271348,0.001292,0.286898,0.852632,1
313,0.893589,6,0.93617,0.058695,0.6334420000000001,0.003951,0.449767,0.603509,0
6943,0.898279,1,0.617021,0.06536,0.385302,0.002914,0.271362,0.860965,0
4430,0.022344,6,0.382979,0.074817,0.405683,0.003467,0.422915,0.414912,1
2454,0.438211,5,0.468085,0.076468,0.509223,0.003467,0.422915,0.414912,1
16090,0.425025,1,0.276596,0.058394000000000015,0.333978,0.003467,0.422915,0.414912,0
15446,0.8673069999999999,3,0.06383,0.074336,0.397352,0.004867,0.474107,0.604825,1
1502,0.45113,5,0.765957,0.059475,0.8378459999999999,0.003978,0.697566,0.386842,1
25513,0.468917,4,0.382979,0.054191,0.5360010000000001,0.003685,0.455981,0.34780700000000003,1
21294,0.4299810000000001,2,0.170213,0.074547,0.206189,0.003467,0.422915,0.414912,0
13538,0.429627,1,1.0,0.06584,0.393187,0.003467,0.422915,0.414912,0
25088,0.469581,5,0.255319,0.045364,0.378756,0.003054,0.464526,0.470175,1
25459,0.474448,3,0.893617,0.035937000000000004,0.353169,0.002497,0.185396,0.45,0
11952,0.8719530000000001,7,0.510638,0.029933,0.515025,0.00178,0.365614,0.8570180000000001,0
15561,0.021857,2,0.468085,0.107151,0.504314,0.003467,0.422915,0.414912,1
1724,0.473696,7,0.617021,0.05215,0.473817,0.003236,0.366908,0.789474,1
18847,0.023185,4,0.276596,0.107572,0.432312,0.003467,0.422915,0.414912,1
19551,0.429848,6,0.8510639999999999,0.096403,0.463255,0.003467,0.422915,0.414912,1
5054,0.871864,5,1.0,0.037048000000000005,0.414162,0.002439,0.384257,0.7206140000000001,0
25485,0.8854920000000001,4,0.914894,0.028972,0.454478,0.001965,0.486794,0.464035,0
1252,0.473298,5,0.893617,0.030623,0.4355850000000001,0.002077,0.309943,0.487281,1
15012,0.42976,4,0.744681,0.063859,0.580036,0.003467,0.422915,0.414912,0
7586,0.8896069999999999,7,0.085106,0.03966,0.343499,0.00263,0.412481,0.570175,1
10947,0.8716870000000001,1,0.404255,0.028522,0.398245,0.0016829999999999998,0.226308,0.8960530000000001,0
11988,0.022344,6,0.723404,0.069143,0.278191,0.003467,0.422915,0.414912,1
14560,0.902659,3,0.382979,0.124595,0.583755,0.008463,0.6281720000000001,0.30614,1
24884,0.005,4,0.425532,0.050859,0.6007140000000001,0.003467,0.422915,0.414912,1
25314,0.470023,1,0.446809,0.028221,0.347664,0.001901,0.211031,0.634649,0
13027,0.911685,5,0.234043,0.120301,0.388277,0.008006000000000001,0.446919,0.518421,1
14117,0.460334,5,0.340426,0.13303099999999998,0.529158,0.00914,0.589591,0.172807,1
136,0.8673069999999999,6,0.808511,0.028041000000000003,0.364326,0.00188,0.34464,0.635088,0
12349,0.442193,4,0.404255,0.10499,0.551473,0.003467,0.422915,0.414912,1
24887,0.442591,7,0.446809,0.08856699999999999,0.539572,0.006005,0.365873,0.500526,1
22564,0.880625,6,0.787234,0.111595,0.394228,0.006996,0.318229,0.834649,1
6239,0.429715,3,0.617021,0.085775,0.631062,0.003467,0.422915,0.414912,1
8616,0.433786,2,0.765957,0.047886,0.427551,0.003467,0.422915,0.414912,0
4978,0.001062,5,0.702128,0.044013,0.488843,0.003467,0.422915,0.414912,0
25674,0.889076,2,0.06383,0.027771,0.256471,0.001818,0.35732800000000003,0.690351,0
7913,0.001018,4,0.468085,0.043983,0.5360010000000001,0.003467,0.422915,0.414912,0
25461,0.446662,2,0.468085,0.101327,0.628682,0.007169,0.624029,0.257895,1
13431,0.8902260000000001,7,0.93617,0.4312180000000001,0.559952,0.002009,0.419213,0.671053,1
27047,0.447414,5,0.021277,0.042452,0.5493899999999999,0.002815,0.447695,0.610088,0
2936,0.013406,6,0.510638,0.076258,0.435287,0.003467,0.422915,0.414912,0
3399,0.880625,6,0.361702,0.035427,0.274174,0.001813,0.16338699999999998,0.8842110000000001,0
11406,0.8854479999999999,3,0.297872,0.027771,0.452395,0.00188,0.507768,0.4688600000000001,0
7350,0.031636000000000004,7,0.085106,0.051909,0.06396900000000001,0.003467,0.422915,0.414912,0
4754,0.022919,5,0.553191,0.090159,0.500149,0.003467,0.422915,0.414912,1
20378,0.451971,3,0.5319149999999999,0.063859,0.6065159999999999,0.002975,0.581046,0.335088,1
9867,0.8769520000000001,6,0.957447,0.033175,0.417882,0.002235,0.244692,0.5179819999999999,0
3220,0.8901379999999999,5,0.8510639999999999,0.076258,0.8159770000000001,0.005239,0.659762,0.4258770000000001,1
4994,0.915623,3,0.212766,0.084604,0.323118,0.005586,0.338944,0.552193,1
14006,0.442326,7,0.255319,0.027891000000000003,0.07899400000000001,0.003467,0.422915,0.414912,0
20795,0.438343,1,0.425532,0.088027,0.537191,0.003467,0.422915,0.414912,1
1639,0.469581,5,0.489362,0.052660000000000005,0.543291,0.003479,0.472294,0.466228,1
7905,0.872041,2,0.5319149999999999,0.028822000000000007,0.65903,0.00182,0.529259,0.722807,0
23133,0.474448,3,0.87234,0.035847000000000004,0.320143,0.002507,0.213361,0.42193,0
13328,0.014291,5,0.191489,0.040591,0.191015,0.003467,0.422915,0.414912,0
11758,0.907128,6,0.8510639999999999,0.089138,0.488545,0.006000999999999999,0.679959,0.371053,1
26597,0.018539,4,0.148936,0.043953,0.180452,0.003467,0.422915,0.414912,0
10059,0.45644,7,0.893617,0.031704,0.4169890000000001,0.0021620000000000003,0.394355,0.449561,0
18848,0.438255,6,0.595745,0.050078,0.332937,0.003467,0.422915,0.414912,0
22546,0.009292,3,0.212766,0.069173,0.293216,0.003467,0.422915,0.414912,0
20182,0.87589,3,0.829787,0.033505,0.536745,0.002231,0.5691350000000001,0.5776319999999999,0
4209,0.456705,6,0.446809,0.033265,0.5723,0.002283,0.531072,0.566228,1
11878,0.8759790000000001,1,0.808511,0.03987,0.5098189999999999,0.0025510000000000003,0.445365,0.693421,1
9171,0.005,4,0.723404,0.042692,0.625558,0.003467,0.422915,0.414912,0
26308,0.004248,1,1.0,0.07610800000000001,0.475156,0.003467,0.422915,0.414912,1
17799,0.022167,2,0.659574,0.057644000000000015,0.4140140000000001,0.003467,0.422915,0.414912,0
8588,0.4742270000000001,5,0.468085,0.027351,0.244124,0.001826,0.12869,0.808772,0
3693,0.018672,7,0.106383,0.044494,0.134484,0.003467,0.422915,0.414912,0
14424,0.429008,1,0.595745,0.09181,0.521125,0.003467,0.422915,0.414912,1
683,0.4477680000000001,6,0.12766,0.008976999999999999,0.307795,0.000407,0.323925,0.557895,0
4039,0.8682799999999999,7,0.382979,0.030683,0.474859,0.001934,0.37131,0.8517540000000001,1
8005,0.446971,2,0.893617,0.051699,0.562333,0.003535,0.326256,0.585088,1
11955,0.455821,7,0.468085,0.033025,0.518149,0.002231,0.386587,0.628509,0
8860,0.867926,6,0.276596,0.028702,0.46623,0.001843,0.504402,0.677632,0
24833,0.425733,3,0.021277,0.056083,0.280869,0.003467,0.422915,0.414912,0
7355,0.018141,2,0.829787,0.046866000000000005,0.462214,0.003467,0.422915,0.414912,0
17721,0.0008410000000000001,7,0.191489,0.07601799999999999,0.085094,0.003467,0.422915,0.414912,0
18724,0.45206,5,0.106383,0.040891,0.368492,0.002794,0.409891,0.5956140000000001,0
4148,0.460068,6,0.106383,0.030893,0.267777,0.002069,0.347488,0.445175,1
16569,0.438255,6,0.106383,0.049598,0.203511,0.003467,0.422915,0.414912,0
1446,0.424848,4,0.148936,0.055241999999999986,0.087325,0.003467,0.422915,0.414912,0
5435,0.014291,5,0.659574,0.119851,0.61931,0.003467,0.422915,0.414912,1
22515,0.8725719999999999,7,0.319149,0.033205,0.3975010000000001,0.002056,0.315122,0.8074560000000001,1
14278,0.018052,7,0.829787,0.06965299999999999,0.408361,0.003467,0.422915,0.414912,1
12235,0.018097,1,0.659574,0.08970800000000001,0.4787270000000001,0.003467,0.422915,0.414912,1
20174,0.017477,1,0.5319149999999999,0.087907,0.494049,0.003467,0.422915,0.414912,1
13560,0.434361,1,0.382979,0.059115,0.529158,0.003467,0.422915,0.414912,1
271,0.44352,7,0.553191,0.045455,0.441535,0.003062,0.364837,0.564912,0
1825,0.872439,4,0.0,0.032845,0.344987,0.001215,0.367944,0.7692979999999999,1
23933,0.460643,5,0.957447,0.035547,0.505058,0.002374,0.387623,0.613158,0
11455,0.473652,6,0.6382979999999999,0.029242,0.62169,0.001959,0.620145,0.410965,0
17902,0.8855360000000001,5,0.659574,0.027981,0.475602,0.001961,0.5807869999999999,0.319298,0
4229,0.45644,7,0.510638,0.032695,0.404344,0.0021920000000000004,0.367944,0.51886,1
15638,0.893899,6,0.787234,0.086406,0.8439450000000001,0.005823,0.725531,0.464035,0
6785,0.89912,6,0.446809,0.063378,0.578548,0.004258,0.592698,0.436404,0
5213,0.005354,5,0.255319,0.106071,0.390658,0.003467,0.422915,0.414912,1
292,0.907969,4,0.8510639999999999,0.042933,0.44823,0.002908,0.499223,0.37807,0
3306,0.46551,3,0.297872,0.042212,0.452841,0.002916,0.506473,0.332018,0
16739,0.8854920000000001,4,0.06383,0.03927,0.26748,0.002455,0.391766,0.5837720000000001,1
9597,0.8981899999999999,6,0.659574,0.112105,0.748735,0.007070999999999998,0.590886,0.785088,1
11612,0.433565,4,0.276596,0.06965299999999999,0.475007,0.003467,0.422915,0.414912,1
7154,0.446662,2,0.744681,0.183409,0.785034,0.012154,0.7576390000000001,0.517105,1
17089,0.4294060000000001,3,0.893617,0.058364,0.405534,0.003467,0.422915,0.414912,0
24594,0.434494,4,0.5319149999999999,0.059715,0.537935,0.003467,0.422915,0.414912,1
14766,0.424937,6,0.723404,0.074517,0.290241,0.003467,0.422915,0.414912,1
26377,0.460466,1,0.170213,0.020235,0.093871,0.00135,0.14966300000000002,0.789474,0
3411,0.473209,3,0.595745,0.308424,0.729842,0.020382,0.504143,0.620614,1
12063,0.005221,2,0.021277,0.082473,0.496132,0.003467,0.422915,0.414912,1
22555,0.872041,2,0.702128,0.027801,0.60488,0.0017510000000000002,0.505955,0.789474,0
13268,0.455821,7,0.446809,0.033175,0.566349,0.0022600000000000003,0.394614,0.622807,0
3009,0.022477,2,0.553191,0.107422,0.490628,0.003467,0.422915,0.414912,1
27051,0.44268,2,0.553191,0.074036,0.52172,0.005104,0.5608489999999999,0.275877,1
18361,0.452148,7,0.106383,0.033115,0.31925,0.002287,0.311756,0.428509,0
9701,0.021902,3,0.93617,0.074517,0.408807,0.003467,0.422915,0.414912,1
3302,0.438786,4,0.702128,0.057314,0.490628,0.003467,0.422915,0.414912,0
21736,0.903323,4,0.021277,0.047646,0.431568,0.003172,0.393061,0.622807,0
20678,0.027123,3,0.148936,0.049688,0.133889,0.003467,0.422915,0.414912,0
24689,0.000973,3,0.340426,0.044134,0.608152,0.003467,0.422915,0.414912,0
5336,0.912349,6,0.957447,0.06635,0.4571560000000001,0.004462,0.291041,0.513158,1
25588,0.424804,3,0.234043,0.056923,0.235793,0.003467,0.422915,0.414912,0
7534,0.434406,2,0.489362,0.049538,0.505653,0.003467,0.422915,0.414912,0
523,0.911951,4,0.744681,0.045334,0.497025,0.003068,0.478509,0.413158,0
26608,0.429185,5,0.702128,0.09157,0.594168,0.003467,0.422915,0.414912,1
10217,0.898279,1,0.5319149999999999,0.07811900000000001,0.462957,0.002916,0.323925,0.860965,1
24546,0.013141,7,0.680851,0.041401,0.277298,0.003467,0.422915,0.414912,0
27102,0.424627,6,0.6382979999999999,0.074817,0.289348,0.003467,0.422915,0.414912,1
10275,0.867439,2,0.382979,0.02696,0.589705,0.0017760000000000005,0.608234,0.521491,0
